OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU5568,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
OTU5569,Euglenozoa,NA,NA,NA,NA,NA,NA
OTU557,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5570,Alveolata,Colponemidia,NA,NA,NA,NA,NA
OTU5571,Fungi,NA,NA,NA,NA,NA,NA
OTU5573,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelia,NA
OTU5574,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,NA
OTU5576,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,NA
OTU5577,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU5578,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Tetracystaceae,Tetracystis,NA
OTU558,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5581,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU5582,Stramenopila,Hyphochytria,Hyphochytriomycetes,Hyphochytriales,NA,NA,NA
OTU5584,Viridiplantae,Bryophyta,Bryopsida,NA,NA,NA,NA
OTU5585,Stramenopila,Xanthophyta,Xanthophyceae,Mischococcales,Botryochloridaceae,Chlorellidium,NA
OTU5586,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5587,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU5588,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU559,Rhizaria,Haplosporidia,NA,NA,Plasmodiophoridae,NA,NA
OTU5590,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5591,Euglenozoa,Kinetoplastia,NA,NA,NA,NA,NA
OTU5592,Stramenopila,Xanthophyta,Xanthophyceae,NA,NA,NA,NA
OTU5593,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5594,Stramenopila,Labyrinthulidia,Labyrinthulomycetes,NA,NA,NA,NA
OTU5595,Fungi,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,NA
OTU5596,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,NA
OTU5597,Alveolata,Ciliophora,Litostomatea,Haptorida,NA,NA,NA
OTU5598,Fungi,Monoblepharomycota,NA,NA,NA,NA,NA
OTU5599,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Lectera,NA
OTU56,Stramenopila,Xanthophyta,Xanthophyceae,Mischococcales,NA,NA,NA
OTU560,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,NA
OTU5600,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5601,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU5603,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU5604,Euglenozoa,Kinetoplastia,NA,NA,NA,NA,NA
OTU5605,Alveolata,Ciliophora,Colpodea,NA,NA,NA,NA
OTU5606,Rhizaria,Cercozoa,NA,Thaumatomonadida,NA,NA,NA
OTU5607,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pyrenochaetopsidaceae,Pyrenochaetopsis,NA
OTU5608,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU5609,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU561,Stramenopila,Xanthophyta,Xanthophyceae,Mischococcales,NA,NA,NA
OTU5610,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5611,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU5612,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5614,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5615,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5616,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5618,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5619,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,Pythiaceae,Pythium,NA
OTU562,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5620,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5621,Rhizaria,Endomyxa,Phytomyxea,Vampyrellida,NA,NA,NA
OTU5622,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5623,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5624,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,NA
OTU5625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dothidotthiaceae,Pleiochaeta,NA
OTU5626,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dothidotthiaceae,Pleiochaeta,NA
OTU5627,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5628,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU5629,Stramenopila,Oomycota,Peronosporomycetes,Lagenidiales,Lagenidiaceae,Lagenidium,NA
OTU563,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5630,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,NA
OTU5631,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Kochiomyces,NA
OTU5633,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU5635,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Subulicystidium,NA
OTU5636,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5637,Fungi,Chytridiomycota,Lobulomycetes,NA,NA,NA,NA
OTU5639,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU564,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5640,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU5641,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5642,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia,NA
OTU5643,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,NA
OTU5644,Fungi,Ascomycota,Sordariomycetes,Microascales,NA,NA,NA
OTU5645,Euglenozoa,NA,NA,NA,NA,NA,NA
OTU5646,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5647,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5648,Metazoa,Arthropoda,Collembola,NA,NA,NA,NA
OTU5649,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU565,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,NA,NA,NA
OTU5650,Metazoa,Nematoda,Chromadorea,Strongylida,Cephalobidae,NA,NA
OTU5651,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Thermoascaceae,Paecilomyces,NA
OTU5653,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU5654,Fungi,Chytridiomycota,Lobulomycetes,NA,NA,NA,NA
OTU5655,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,NA
OTU5656,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5657,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Myrothecium,NA
OTU5658,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU5659,Fungi,Chytridiomycota,Spizellomycetes,NA,NA,NA,NA
OTU566,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU5660,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5661,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5662,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,NA,NA
OTU5663,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5664,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5665,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA
OTU5666,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5667,Fungi,Blastocladiomycota,Blastocladiomycetes,NA,NA,NA,NA
OTU5668,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA
OTU5669,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU567,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,NA
OTU5670,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU5671,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,NA
OTU5672,Alveolata,Ciliophora,Colpodea,NA,NA,NA,NA
OTU5673,Metazoa,Arthropoda,NA,NA,NA,NA,NA
OTU5675,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5676,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU5677,Metazoa,Arthropoda,NA,NA,NA,NA,NA
OTU5678,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA
OTU568,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU5680,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA
OTU5681,Rhizaria,Cercozoa,Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,NA
OTU5682,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,NA,NA,NA
OTU5683,Fungi,Glomeromycota,Glomeromycetes,NA,NA,NA,NA
OTU5684,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5685,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5686,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5688,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,NA
OTU5689,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,Pachylepyrium,NA
OTU569,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5690,NA,NA,NA,NA,NA,NA,NA
OTU5691,Rhizaria,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomonadidae,Thaumatomonas,NA
OTU5692,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dothidotthiaceae,Pleiochaeta,NA
OTU5693,Viridiplantae,Chlorophyta,Incertae_sedis,NA,NA,NA,NA
OTU5694,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5695,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU5696,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Pythium,NA
OTU5697,Euglenozoa,Kinetoplastia,NA,NA,NA,NA,NA
OTU5698,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Cryphonectriaceae,Aurantiosacculus,NA
OTU5699,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,NA
OTU570,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5700,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU5701,NA,NA,NA,NA,NA,NA,NA
OTU5702,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5704,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,NA
OTU5705,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,NA,NA,NA
OTU5706,NA,NA,NA,NA,NA,NA,NA
OTU5707,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU571,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Trichocladium,NA
OTU5710,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,NA,NA
OTU5711,NA,NA,NA,NA,NA,NA,NA
OTU5712,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU5713,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,NA
OTU5714,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU5715,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU5718,Alveolata,Apicomplexa,Coccidia,Eucoccidiorida,NA,NA,NA
OTU5719,Euglenozoa,Kinetoplastia,NA,NA,NA,NA,NA
OTU572,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5720,Euglenozoa,Kinetoplastia,NA,NA,NA,NA,NA
OTU5721,Alveolata,Ciliophora,Oligohymenophorea,Astomatida,NA,NA,NA
OTU5722,Fungi,GS01,NA,NA,NA,NA,NA
OTU5723,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU5724,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,NA,NA,NA
OTU5725,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU5726,Viridiplantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Bracteacoccaceae,Bracteacoccus,NA
OTU5727,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU5728,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU5729,Fungi,Olpidiomycota,Olpidiomycetes,NA,NA,NA,NA
OTU573,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,NA
OTU5730,Fungi,Ascomycota,Sordariomycetes,Togniniales,Togniniaceae,Phaeoacremonium,NA
OTU5731,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,NA
OTU5732,Alveolata,Apicomplexa,Coccidia,Eucoccidiorida,NA,NA,NA
OTU5733,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Myrothecium,NA
OTU5734,Alveolata,Dinoflagellata,NA,NA,NA,NA,NA
OTU5736,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU5737,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU5738,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU5739,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU574,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5740,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Graesiella,NA
OTU5741,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5742,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU5744,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU5745,Metazoa,NA,NA,NA,NA,NA,NA
OTU5746,Stramenopila,Ochrophyta,Synurophyceae,Ochromonadales,Ochromonadaceae,NA,NA
OTU5747,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Letharia,NA
OTU5748,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU5749,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys,NA
OTU575,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU5750,Fungi,Chytridiomycota,Lobulomycetes,NA,NA,NA,NA
OTU5751,Stramenopila,Hyphochytria,Hyphochytriomycetes,Hyphochytriales,NA,NA,NA
OTU5752,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU5753,Alveolata,Ciliophora,Oligohymenophorea,Astomatida,NA,NA,NA
OTU5754,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,NA
OTU5755,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU5756,Alveolata,Dinoflagellata,NA,NA,NA,NA,NA
OTU5757,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU5758,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU5759,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU576,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Testudinaceae,NA,NA
OTU5760,Euglenozoa,NA,NA,NA,NA,NA,NA
OTU5761,Fungi,Olpidiomycota,Olpidiomycetes,NA,NA,NA,NA
OTU5762,Euglenozoa,Kinetoplastia,NA,NA,NA,NA,NA
OTU5763,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,NA,NA,NA
OTU5764,Stramenopila,Ochrophyta,Eustigmatophyceae,Eustigmatales,Eustigmataceae,Eustigmatos,NA
OTU5766,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5767,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU5768,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU577,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,NA
OTU5770,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5771,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,NA
OTU5772,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5773,Amoebozoa,Conosa,Dictyostelea,Dictyosteliida,NA,Dictyostelium,NA
OTU5774,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU5775,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5776,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5777,Fungi,GS01,NA,NA,NA,NA,NA
OTU5778,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Geomyces,NA
OTU5779,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU578,Fungi,Ascomycota,Sordariomycetes,Togniniales,Togniniaceae,Phaeoacremonium,NA
OTU5780,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,NA
OTU5781,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU5783,NA,NA,NA,NA,NA,NA,NA
OTU5784,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,NA
OTU5785,NA,NA,NA,NA,NA,NA,NA
OTU5786,Alveolata,Ciliophora,Oligohymenophorea,Astomatida,NA,NA,NA
OTU5787,Fungi,GS01,NA,NA,NA,NA,NA
OTU5788,NA,NA,NA,NA,NA,NA,NA
OTU5789,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,NA
OTU579,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5790,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5791,Alveolata,Colponemidia,NA,NA,NA,NA,NA
OTU5792,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5794,Stramenopila,Xanthophyta,Xanthophyceae,NA,NA,NA,NA
OTU5795,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5796,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Testudinaceae,NA,NA
OTU5798,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,NA
OTU5799,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,NA,NA
OTU58,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU580,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU5800,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Spongiochloris,NA
OTU5801,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,NA
OTU5803,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5804,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma,NA
OTU5805,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,NA
OTU5806,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Spiromastigaceae,Spiromastix,NA
OTU5807,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,NA
OTU5809,Fungi,Ascomycota,Sordariomycetes,Togniniales,Togniniaceae,Phaeoacremonium,NA
OTU581,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,NA,NA
OTU5810,Alveolata,Apicomplexa,NA,NA,NA,NA,NA
OTU5811,Stramenopila,Chrysophyta,Chrysophyceae,NA,NA,NA,NA
OTU5812,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU5814,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Xepicula,NA
OTU5815,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU5816,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dothidotthiaceae,Pleiochaeta,NA
OTU5817,Stramenopila,Chrysophyta,Chrysophyceae,NA,NA,NA,NA
OTU5818,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU5819,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Coccidioides,NA
OTU5820,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5821,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Cercospora,NA
OTU5822,Stramenopila,Chrysophyta,Chrysophyceae,NA,NA,NA,NA
OTU5823,Alveolata,Apicomplexa,NA,NA,NA,NA,NA
OTU5825,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,NA,NA,NA
OTU5826,Fungi,NA,NA,NA,NA,NA,NA
OTU5829,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Tetracystaceae,Tetracystis,NA
OTU583,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Trichocladium,NA
OTU5831,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,NA
OTU5832,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5833,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5834,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Itersonilia,NA
OTU5835,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,NA,NA,NA
OTU5837,Metazoa,NA,NA,NA,NA,NA,NA
OTU5838,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5839,NA,NA,NA,NA,NA,NA,NA
OTU584,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5840,Viridiplantae,Chlorophyta,Trebouxiophyceae,NA,NA,NA,NA
OTU5841,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5842,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU5843,Fungi,GS01,NA,NA,NA,NA,NA
OTU5844,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU5845,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5846,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5848,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5849,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU585,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5850,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5851,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Byssonectria,NA
OTU5852,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Setosphaeria,NA
OTU5853,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5854,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Byssonectria,NA
OTU5855,Rhodoplantae,NA,NA,NA,NA,NA,NA
OTU5856,Fungi,Ascomycota,Sordariomycetes,Microascales,NA,NA,NA
OTU5858,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pyrenochaetopsidaceae,Pyrenochaetopsis,NA
OTU5859,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU586,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5860,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU5861,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5862,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,NA,NA,NA
OTU5863,Metazoa,NA,NA,NA,NA,NA,NA
OTU5864,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5866,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Itersonilia,NA
OTU5867,Fungi,NA,NA,NA,NA,NA,NA
OTU5868,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5869,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU587,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5870,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5871,Stramenopila,Ochrophyta,Synurophyceae,Ochromonadales,Ochromonadaceae,NA,NA
OTU5872,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU5873,Fungi,NA,NA,NA,NA,NA,NA
OTU5874,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA
OTU5876,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5878,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU5879,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU588,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU5881,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU5883,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU5884,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU5885,Stramenopila,Bacillariophyta,NA,NA,NA,NA,NA
OTU5887,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma,NA
OTU5888,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU5889,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU589,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5890,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,NA,NA,NA
OTU5891,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5892,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5893,Stramenopila,Hyphochytria,Hyphochytriomycetes,Hyphochytriales,Hyphochytriaceae,Hyphochytrium,NA
OTU5895,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5896,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,Amphisphaeriaceae,Amphisphaeria,NA
