OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU5218,NA,NA,NA,NA,NA,NA,NA
OTU5219,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,Ganoderma_applanatum
OTU522,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Heydenia,NA
OTU5220,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,Clitopilus_hobsonii
OTU5221,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,Paraphaeosphaeria_sporulosa
OTU5222,Metazoa,Nematoda,Chromadorea,Rhabditida,Criconematidae,Discocriconemella,NA
OTU5223,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Arachniotus,Arachniotus_hebridensis
OTU5224,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5225,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,NA,NA
OTU5226,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis_rosea
OTU5227,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,NA,NA
OTU5228,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Hohenbuehelia,Hohenbuehelia_leiospora
OTU5229,Metazoa,Annelida,NA,NA,NA,NA,NA
OTU523,Alveolata,NA,NA,NA,NA,NA,NA
OTU5230,NA,NA,NA,NA,NA,NA,NA
OTU5231,Alveolata,Ciliophora,Oligohymenophorea,NA,Vorticellidae,Vorticella,NA
OTU5233,NA,NA,NA,NA,NA,NA,NA
OTU5234,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_achlamydosporum
OTU5235,NA,NA,NA,NA,NA,NA,NA
OTU5236,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,Clitopilus_hobsonii
OTU5237,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_ruber
OTU5238,NA,NA,NA,NA,NA,NA,NA
OTU5239,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU524,Alveolata,Ciliophora,Spirotrichea,Urostylida,Holostichidae,Anteholosticha,NA
OTU5240,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU5241,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5243,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,NA
OTU5244,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,NA
OTU5245,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU5246,NA,NA,NA,NA,NA,NA,NA
OTU5247,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,NA,NA
OTU5248,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,NA,NA
OTU525,Fungi,NA,NA,NA,NA,NA,NA
OTU5250,NA,NA,NA,NA,NA,NA,NA
OTU5251,NA,NA,NA,NA,NA,NA,NA
OTU5252,NA,NA,NA,NA,NA,NA,NA
OTU5253,Alveolata,Ciliophora,Spirotrichea,Stichotrichida,NA,NA,NA
OTU5254,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Marasmius_falcatipes
OTU5255,NA,NA,NA,NA,NA,NA,NA
OTU5256,NA,NA,NA,NA,NA,NA,NA
OTU5257,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5258,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_fimeti
OTU5259,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU526,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorosarcinaceae,Chlorosarcinopsis,NA
OTU5260,NA,NA,NA,NA,NA,NA,NA
OTU5261,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_salmonis
OTU5262,NA,NA,NA,NA,NA,NA,NA
OTU5263,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU5264,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,NA
OTU5265,NA,NA,NA,NA,NA,NA,NA
OTU5266,Fungi,Ascomycota,Leotiomycetes,Helotiales,Calloriaceae,Populomyces,Populomyces_zwinianus
OTU5267,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU5268,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_salmonis
OTU5269,NA,NA,NA,NA,NA,NA,NA
OTU527,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_angustiovoidea
OTU5270,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusicolla,NA
OTU5271,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,NA
OTU5272,Metazoa,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Heterodera,Heterodera_elachista
OTU5273,NA,NA,NA,NA,NA,NA,NA
OTU5274,NA,NA,NA,NA,NA,NA,NA
OTU5275,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5276,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,NA,NA
OTU5277,NA,NA,NA,NA,NA,NA,NA
OTU5278,Metazoa,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Heterodera,Heterodera_elachista
OTU528,Fungi,NA,NA,NA,NA,NA,NA
OTU5280,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5281,NA,NA,NA,NA,NA,NA,NA
OTU5282,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5283,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU5284,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Kurtzmanomyces,NA
OTU5286,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Marasmius_falcatipes
OTU5287,NA,NA,NA,NA,NA,NA,NA
OTU5288,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Gaeumannomyces,Gaeumannomyces_radicicola
OTU529,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,Polymyxa,Polymyxa_graminis
OTU5290,NA,NA,NA,NA,NA,NA,NA
OTU5292,NA,NA,NA,NA,NA,NA,NA
OTU5293,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,Pseudorobillarda,Pseudorobillarda_phragmitis
OTU5295,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_chlamydospora
OTU5296,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5298,NA,NA,NA,NA,NA,NA,NA
OTU5299,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,NA,NA
OTU53,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Tricharina,Tricharina_ochroleuca
OTU530,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,NA,NA
OTU5301,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,NA,NA
OTU5302,Metazoa,Nematoda,Chromadorea,Rhabditida,Anguinidae,Ditylenchus,NA
OTU5303,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA
OTU5305,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5306,NA,NA,NA,NA,NA,NA,NA
OTU5307,Viridiplantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,NA,NA
OTU5309,NA,NA,NA,NA,NA,NA,NA
OTU531,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU5310,NA,NA,NA,NA,NA,NA,NA
OTU5311,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5312,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Aphanoascus,Aphanoascus_keratinophilus
OTU5313,NA,NA,NA,NA,NA,NA,NA
OTU5314,NA,NA,NA,NA,NA,NA,NA
OTU5315,NA,NA,NA,NA,NA,NA,NA
OTU5317,Viridiplantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,NA,NA
OTU5319,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU532,Fungi,NA,NA,NA,NA,NA,NA
OTU5320,NA,NA,NA,NA,NA,NA,NA
OTU5321,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,NA,NA,NA
OTU5322,NA,NA,NA,NA,NA,NA,NA
OTU5323,NA,NA,NA,NA,NA,NA,NA
OTU5324,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU5325,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5326,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chloridium,NA
OTU5327,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_abutilonis
OTU5328,NA,NA,NA,NA,NA,NA,NA
OTU5329,NA,NA,NA,NA,NA,NA,NA
OTU5330,NA,NA,NA,NA,NA,NA,NA
OTU5331,NA,NA,NA,NA,NA,NA,NA
OTU5332,Fungi,NA,NA,NA,NA,NA,NA
OTU5333,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Cyrtohymena,NA
OTU5334,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU5335,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,NA
OTU5336,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,NA,NA,NA
OTU5337,NA,NA,NA,NA,NA,NA,NA
OTU5339,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,Talaromyces_adpressus
OTU534,NA,NA,NA,NA,NA,NA,NA
OTU5340,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5341,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,NA
OTU5342,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU5343,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5345,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU5346,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,NA
OTU5347,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU5349,Fungi,Mortierellomycota,NA,NA,NA,NA,NA
OTU535,NA,NA,NA,NA,NA,NA,NA
OTU5350,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA
OTU5351,NA,NA,NA,NA,NA,NA,NA
OTU5352,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5353,NA,NA,NA,NA,NA,NA,NA
OTU5355,NA,NA,NA,NA,NA,NA,NA
OTU5356,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5357,NA,NA,NA,NA,NA,NA,NA
OTU5358,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5359,NA,NA,NA,NA,NA,NA,NA
OTU536,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU5360,Stramenopila,Ochrophyta,Synurophyceae,NA,NA,NA,NA
OTU5361,Fungi,Basidiomycota,Agaricomycetes,NA,NA,Akenomyces,Akenomyces_costatus
OTU5362,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,NA
OTU5363,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,NA
OTU5364,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5365,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU5366,Fungi,Ascomycota,Sordariomycetes,Myrmecridiales,Myrmecridiaceae,NA,NA
OTU5367,NA,NA,NA,NA,NA,NA,NA
OTU5369,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU537,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5371,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_arrhizus
OTU5372,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5373,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_arrhizus
OTU5375,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5376,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5377,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU5378,NA,NA,NA,NA,NA,NA,NA
OTU5379,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,NA
OTU538,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5381,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,Oliveonia,NA
OTU5382,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,Oliveonia,NA
OTU5383,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU5385,Alveolata,Ciliophora,Spirotrichea,Urostylida,NA,NA,NA
OTU5386,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU5387,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU5388,NA,NA,NA,NA,NA,NA,NA
OTU539,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5390,Viridiplantae,Anthophyta,Eudicotyledonae,Malvales,Malvaceae,Abutilon,Abutilon_indicum
OTU5391,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Chlorococcum,Chlorococcum_oleofaciens
OTU5392,Alveolata,Ciliophora,Spirotrichea,Urostylida,Urostylidae,Uroleptus,NA
OTU5393,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU5394,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_racemosus
OTU5395,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5396,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU5397,Fungi,Ascomycota,Leotiomycetes,Helotiales,Chlorociboriaceae,Chlorociboria,NA
OTU5398,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU540,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,NA
OTU5401,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Valsaceae,Cytospora,Cytospora_mali-spectabilis
OTU5404,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Oxytricha,NA
OTU5405,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Chlorococcum,NA
OTU5406,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5407,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,NA
OTU5408,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU5409,NA,NA,NA,NA,NA,NA,NA
OTU541,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU5410,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU5411,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,Uronematidae,Homalogastra,NA
OTU5412,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU5413,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU5414,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU5415,Fungi,GS01,NA,NA,NA,NA,NA
OTU5416,Fungi,NA,NA,NA,NA,NA,NA
OTU5417,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora,NA
OTU5418,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabdiasidae,Entomelas,NA
OTU5419,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA
OTU5420,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5421,NA,NA,NA,NA,NA,NA,NA
OTU5422,Stramenopila,Ochrophyta,Chrysophyceae,NA,NA,NA,NA
OTU5423,Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
OTU5424,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_graminearum
OTU5427,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU5428,NA,NA,NA,NA,NA,NA,NA
OTU5429,NA,NA,NA,NA,NA,NA,NA
OTU543,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU5430,NA,NA,NA,NA,NA,NA,NA
OTU5431,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
OTU5432,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU5433,Heterolobosa,NA,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Vahlkampfia,NA
OTU5434,NA,NA,NA,NA,NA,NA,NA
OTU5435,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5437,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis_rosea
OTU5439,Fungi,NA,NA,NA,NA,NA,NA
OTU544,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5440,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Lasiobolidium,Lasiobolidium_spirale
OTU5441,Fungi,NA,NA,NA,NA,NA,NA
OTU5442,Viridiplantae,Chlorophyta,Ulvophyceae,NA,NA,Desmochloris,NA
OTU5443,NA,NA,NA,NA,NA,NA,NA
OTU5445,Stramenopila,Ochrophyta,Chrysophyceae,NA,NA,NA,NA
OTU5446,NA,NA,NA,NA,NA,NA,NA
OTU5447,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU5449,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Sterkiella,NA
OTU545,NA,NA,NA,NA,NA,NA,NA
OTU5450,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,NA
OTU5451,Rhizaria,Haplosporidia,NA,NA,NA,NA,NA
OTU5453,NA,NA,NA,NA,NA,NA,NA
OTU5454,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU5455,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,NA,NA,NA
OTU5456,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,NA
OTU5457,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU5458,Heterolobosa,NA,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Naegleria,NA
OTU5459,Alveolata,Ciliophora,Spirotrichea,Urostylida,Holostichidae,Anteholosticha,NA
OTU546,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma_aeria
OTU5460,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5461,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5463,Alveolata,Ciliophora,Oligohymenophorea,NA,Opisthonectidae,Opisthonecta,NA
OTU5464,NA,NA,NA,NA,NA,NA,NA
OTU5465,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU5466,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU5467,Fungi,Monoblepharomycota,NA,NA,NA,NA,NA
OTU5468,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU5469,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU547,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,NA,NA
OTU5470,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU5471,Fungi,NA,NA,NA,NA,NA,NA
OTU5472,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5473,Metazoa,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,NA
OTU5474,NA,NA,NA,NA,NA,NA,NA
OTU5475,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,NA
OTU5476,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Herpotrichia,Herpotrichia_pinetorum
OTU5477,Metazoa,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,NA
OTU5478,Fungi,NA,NA,NA,NA,NA,NA
OTU5479,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Waitea,Waitea_arvalis
OTU548,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU5480,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago_maydis
OTU5481,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Helicoma,NA
OTU5482,Fungi,Ascomycota,NA,NA,NA,Triscelophorus,NA
OTU5483,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU5484,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Niessliaceae,Niesslia,Niesslia_mucida
OTU5485,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,NA,NA
OTU5486,Alveolata,Ciliophora,Spirotrichea,Urostylida,Holostichidae,Anteholosticha,NA
OTU5487,Viridiplantae,Anthophyta,Eudicotyledonae,Malvales,Malvaceae,Abutilon,Abutilon_indicum
OTU5489,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU549,NA,NA,NA,NA,NA,NA,NA
OTU5490,Alveolata,Ciliophora,Oligohymenophorea,NA,Opisthonectidae,Opisthonecta,NA
OTU5491,NA,NA,NA,NA,NA,NA,NA
OTU5492,NA,NA,NA,NA,NA,NA,NA
OTU5493,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU5494,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Cyrtohymena,NA
OTU5495,NA,NA,NA,NA,NA,NA,NA
OTU5496,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Oxytricha,NA
OTU5498,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5499,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU55,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU550,Stramenopila,Ochrophyta,Chrysophyceae,NA,NA,Segregatospumella,NA
OTU5500,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Lyomyces,Lyomyces_mascarensis
OTU5501,Fungi,Ascomycota,Sordariomycetes,Parasympodiellales,Parasympodiellaceae,NA,NA
OTU5502,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Candelabrum,NA
OTU5503,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,Sarocladium,Sarocladium_bactrocephalum
OTU5504,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,NA
OTU5505,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU5506,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,NA
OTU5507,NA,NA,NA,NA,NA,NA,NA
OTU5508,Fungi,Aphelidiomycota,Aphelidiomycetes,GS16,NA,NA,NA
OTU5509,Metazoa,Annelida,NA,NA,NA,NA,NA
OTU551,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU5511,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA
OTU5513,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,NA
OTU5514,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5516,NA,NA,NA,NA,NA,NA,NA
OTU5518,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorosarcinaceae,Chlorosarcinopsis,NA
OTU5519,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU552,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_angustiovoidea
OTU5520,NA,NA,NA,NA,NA,NA,NA
OTU5521,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU5522,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5524,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU5525,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,NA,NA
OTU5526,NA,NA,NA,NA,NA,NA,NA
OTU5527,NA,NA,NA,NA,NA,NA,NA
OTU5528,NA,NA,NA,NA,NA,NA,NA
OTU5529,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Chlorococcum,Chlorococcum_oleofaciens
OTU553,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU5530,Fungi,Ascomycota,Sordariomycetes,Phomatosporales,Phomatosporaceae,Phomatospora,Phomatospora_biseriata
OTU5531,Cryptista,Katablepharidophyta,NA,NA,NA,NA,NA
OTU5532,Fungi,Monoblepharomycota,NA,NA,NA,NA,NA
OTU5533,Fungi,GS01,NA,NA,NA,NA,NA
OTU5534,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5535,NA,NA,NA,NA,NA,NA,NA
OTU5536,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU5537,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Pseudocoleophoma,NA
OTU5538,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU554,NA,NA,NA,NA,NA,NA,NA
OTU5541,NA,NA,NA,NA,NA,NA,NA
OTU5542,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU5543,NA,NA,NA,NA,NA,NA,NA
